alignment_coverage,ani,querry,reference,primary_cluster
0.03,0.6827,Acidobacterium_capsulatum_ATCC_51196.fna,Holophaga_foetida_DSM_6591.fna,0
0.03,0.6831,Holophaga_foetida_DSM_6591.fna,Acidobacterium_capsulatum_ATCC_51196.fna,0
0.03,0.6729,Acidobacterium_sp_PMMR2.fna,Holophaga_foetida_DSM_6591.fna,0
0.03,0.6722,Holophaga_foetida_DSM_6591.fna,Acidobacterium_sp_PMMR2.fna,0
0.03,0.6793,Acidobacterium_strain_J13.fna,Holophaga_foetida_DSM_6591.fna,0
0.03,0.6795,Holophaga_foetida_DSM_6591.fna,Acidobacterium_strain_J13.fna,0
0.03,0.6753,Bryobacter_aggregatus_DSM_18758.fna,Holophaga_foetida_DSM_6591.fna,0
0.03,0.6751999999999999,Holophaga_foetida_DSM_6591.fna,Bryobacter_aggregatus_DSM_18758.fna,0
0.03,0.6753,Bryobacter_aggregatus_MPL3.fna,Holophaga_foetida_DSM_6591.fna,0
0.03,0.6751999999999999,Holophaga_foetida_DSM_6591.fna,Bryobacter_aggregatus_MPL3.fna,0
0.03,0.6919,Bryocella_elongata_DSM_22489.fna,Holophaga_foetida_DSM_6591.fna,0
0.03,0.6916,Holophaga_foetida_DSM_6591.fna,Bryocella_elongata_DSM_22489.fna,0
0.03,0.6723,Candidatus_Chloracidobacterium_thermophilum_B.fna,Holophaga_foetida_DSM_6591.fna,0
0.03,0.6709,Holophaga_foetida_DSM_6591.fna,Candidatus_Chloracidobacterium_thermophilum_B.fna,0
0.04,0.6751,Candidatus_Koribacter_versatilis_Ellin345.fna,Holophaga_foetida_DSM_6591.fna,0
0.04,0.6748000000000001,Holophaga_foetida_DSM_6591.fna,Candidatus_Koribacter_versatilis_Ellin345.fna,0
0.04,0.6809000000000001,Candidatus_Solibacter_usitatus.fna,Holophaga_foetida_DSM_6591.fna,0
0.04,0.6823,Holophaga_foetida_DSM_6591.fna,Candidatus_Solibacter_usitatus.fna,0
0.03,0.6746,Candidatus_Sulfotelmatobacter_kueseliae.fna,Holophaga_foetida_DSM_6591.fna,0
0.03,0.6739,Holophaga_foetida_DSM_6591.fna,Candidatus_Sulfotelmatobacter_kueseliae.fna,0
0.03,0.6814,Candidatus_Sulfotelmatomonas_gaucii.fna,Holophaga_foetida_DSM_6591.fna,0
0.03,0.6806,Holophaga_foetida_DSM_6591.fna,Candidatus_Sulfotelmatomonas_gaucii.fna,0
0.03,0.6775,Chloracidobacterium_thermophilum_OC1.fna,Holophaga_foetida_DSM_6591.fna,0
0.03,0.679,Holophaga_foetida_DSM_6591.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.04,0.6906,Edaphobacter_aggregans_DSM_19364.fna,Holophaga_foetida_DSM_6591.fna,0
0.04,0.6896,Holophaga_foetida_DSM_6591.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.03,0.6865000000000001,Edaphobacter_aggregans_EB153.fna,Holophaga_foetida_DSM_6591.fna,0
0.03,0.6854,Holophaga_foetida_DSM_6591.fna,Edaphobacter_aggregans_EB153.fna,0
0.02,0.6822,Edaphobacter_dinghuensis_EB95.fna,Holophaga_foetida_DSM_6591.fna,0
0.02,0.6812,Holophaga_foetida_DSM_6591.fna,Edaphobacter_dinghuensis_EB95.fna,0
0.36,0.7452,Geothrix_fermentans_DSM_14018.fna,Holophaga_foetida_DSM_6591.fna,0
0.36,0.7454999999999999,Holophaga_foetida_DSM_6591.fna,Geothrix_fermentans_DSM_14018.fna,0
0.3,0.7462000000000001,Geothrix_sp_GB2.fna,Holophaga_foetida_DSM_6591.fna,0
0.3,0.7465999999999999,Holophaga_foetida_DSM_6591.fna,Geothrix_sp_GB2.fna,0
0.03,0.6872,Granulicella_mallensis_MP5ACTX8.fna,Holophaga_foetida_DSM_6591.fna,0
0.03,0.6858,Holophaga_foetida_DSM_6591.fna,Granulicella_mallensis_MP5ACTX8.fna,0
0.04,0.6878,Granulicella_pectinivorans_DSM_21001.fna,Holophaga_foetida_DSM_6591.fna,0
0.04,0.6873,Holophaga_foetida_DSM_6591.fna,Granulicella_pectinivorans_DSM_21001.fna,0
0.04,0.6894,Granulicella_rosea_DSM_18704.fna,Holophaga_foetida_DSM_6591.fna,0
0.04,0.6894,Holophaga_foetida_DSM_6591.fna,Granulicella_rosea_DSM_18704.fna,0
0.03,0.6845,Granulicella_sp_GAS466.fna,Holophaga_foetida_DSM_6591.fna,0
0.03,0.6857,Holophaga_foetida_DSM_6591.fna,Granulicella_sp_GAS466.fna,0
0.03,0.6876000000000001,Granulicella_tundricola_MP5ACTX9.fna,Holophaga_foetida_DSM_6591.fna,0
0.03,0.6884999999999999,Holophaga_foetida_DSM_6591.fna,Granulicella_tundricola_MP5ACTX9.fna,0
0.03,0.6803,Acidipila_rosea_DSM_103428.fna,Holophaga_foetida_TMBS4.fna,0
0.03,0.6801999999999999,Holophaga_foetida_TMBS4.fna,Acidipila_rosea_DSM_103428.fna,0
0.03,0.6838,Acidipila_sp_4G-K13.fna,Holophaga_foetida_TMBS4.fna,0
0.03,0.6834,Holophaga_foetida_TMBS4.fna,Acidipila_sp_4G-K13.fna,0
0.02,0.6701999999999999,Acidobacteria_bacterium_EAC88.fna,Holophaga_foetida_TMBS4.fna,0
0.02,0.6698999999999999,Holophaga_foetida_TMBS4.fna,Acidobacteria_bacterium_EAC88.fna,0
0.03,0.6856,Acidobacteria_bacterium_KBS_146.fna,Holophaga_foetida_TMBS4.fna,0
0.03,0.6867,Holophaga_foetida_TMBS4.fna,Acidobacteria_bacterium_KBS_146.fna,0
0.03,0.6781,Acidobacteria_bacterium_NP133.fna,Holophaga_foetida_TMBS4.fna,0
0.03,0.6785,Holophaga_foetida_TMBS4.fna,Acidobacteria_bacterium_NP133.fna,0
0.04,0.6869,Acidobacteria_bacterium_RBG_13_68_16.fna,Holophaga_foetida_TMBS4.fna,0
0.04,0.6848000000000001,Holophaga_foetida_TMBS4.fna,Acidobacteria_bacterium_RBG_13_68_16.fna,0
0.03,0.6779000000000001,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_61_28.fna,Holophaga_foetida_TMBS4.fna,0
0.03,0.6776000000000001,Holophaga_foetida_TMBS4.fna,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_61_28.fna,0
0.03,0.6897,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_64_15.fna,Holophaga_foetida_TMBS4.fna,0
0.03,0.6903,Holophaga_foetida_TMBS4.fna,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_64_15.fna,0
0.04,0.6888,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_67_21.fna,Holophaga_foetida_TMBS4.fna,0
0.04,0.6897,Holophaga_foetida_TMBS4.fna,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_67_21.fna,0
0.04,0.6881999999999999,Acidobacteria_bacterium_RIFCSPLOWO2_12_FULL_65_11.fna,Holophaga_foetida_TMBS4.fna,0
0.04,0.6890999999999999,Holophaga_foetida_TMBS4.fna,Acidobacteria_bacterium_RIFCSPLOWO2_12_FULL_65_11.fna,0
0.03,0.6889,Acidobacteria_bacterium_RIFCSPLOWO2_12_FULL_68_19.fna,Holophaga_foetida_TMBS4.fna,0
0.03,0.6875,Holophaga_foetida_TMBS4.fna,Acidobacteria_bacterium_RIFCSPLOWO2_12_FULL_68_19.fna,0
0.05,0.6878,Acidobacteria_BinDmb228.fna,Holophaga_foetida_TMBS4.fna,0
0.05,0.6865000000000001,Holophaga_foetida_TMBS4.fna,Acidobacteria_BinDmb228.fna,0
0.03,0.6748000000000001,Acidobacteriaceae_bacterium_SBC82.fna,Holophaga_foetida_TMBS4.fna,0
0.03,0.6731999999999999,Holophaga_foetida_TMBS4.fna,Acidobacteriaceae_bacterium_SBC82.fna,0
0.03,0.6926000000000001,Acidobacteriaceae_bacterium_TAA_166.fna,Holophaga_foetida_TMBS4.fna,0
0.03,0.6927,Holophaga_foetida_TMBS4.fna,Acidobacteriaceae_bacterium_TAA_166.fna,0
0.04,0.6816,Acidobacteriaceae_bacterium_URHE0068.fna,Holophaga_foetida_TMBS4.fna,0
0.04,0.6819,Holophaga_foetida_TMBS4.fna,Acidobacteriaceae_bacterium_URHE0068.fna,0
0.03,0.682,Acidobacteriaceae_sp_KBS_83.fna,Holophaga_foetida_TMBS4.fna,0
0.03,0.6812,Holophaga_foetida_TMBS4.fna,Acidobacteriaceae_sp_KBS_83.fna,0
0.03,0.6908,Acidobacteriaceae_sp_KBS_89.fna,Holophaga_foetida_TMBS4.fna,0
0.03,0.6896,Holophaga_foetida_TMBS4.fna,Acidobacteriaceae_sp_KBS_89.fna,0
0.03,0.6685,Acidobacteriaceae_sp_KBS_96.fna,Holophaga_foetida_TMBS4.fna,0
0.03,0.6687000000000001,Holophaga_foetida_TMBS4.fna,Acidobacteriaceae_sp_KBS_96.fna,0
0.03,0.6846,Acidobacteria_CoA2_BinC42.fna,Holophaga_foetida_TMBS4.fna,0
0.03,0.6829999999999999,Holophaga_foetida_TMBS4.fna,Acidobacteria_CoA2_BinC42.fna,0
0.03,0.6779000000000001,Acidobacteria_CoA8_BinC33.fna,Holophaga_foetida_TMBS4.fna,0
0.03,0.6789000000000001,Holophaga_foetida_TMBS4.fna,Acidobacteria_CoA8_BinC33.fna,0
0.04,0.6761,Acidobacteriales_BinDmb87.fna,Holophaga_foetida_TMBS4.fna,0
0.04,0.6757,Holophaga_foetida_TMBS4.fna,Acidobacteriales_BinDmb87.fna,0
0.05,0.6931999999999999,Acidobacteria_sp_Bin1_Ga0077522.fna,Holophaga_foetida_TMBS4.fna,0
0.05,0.6927,Holophaga_foetida_TMBS4.fna,Acidobacteria_sp_Bin1_Ga0077522.fna,0
0.02,0.6648999999999999,Acidobacteria_sp_Ga0074141.fna,Holophaga_foetida_TMBS4.fna,0
0.02,0.6643000000000001,Holophaga_foetida_TMBS4.fna,Acidobacteria_sp_Ga0074141.fna,0
0.01,0.674,Acidobacteria_sp_genome_bin_23_Ga0077534.fna,Holophaga_foetida_TMBS4.fna,0
0.01,0.6744,Holophaga_foetida_TMBS4.fna,Acidobacteria_sp_genome_bin_23_Ga0077534.fna,0
0.03,0.6767,Acidobacteria_sp_genome_bin_45_Ga0077553.fna,Holophaga_foetida_TMBS4.fna,0
0.03,0.6767,Holophaga_foetida_TMBS4.fna,Acidobacteria_sp_genome_bin_45_Ga0077553.fna,0
0.01,0.6725,Acidobacteriia_bacterium_EBPR_Ga0073602.fna,Holophaga_foetida_TMBS4.fna,0
0.01,0.6718999999999999,Holophaga_foetida_TMBS4.fna,Acidobacteriia_bacterium_EBPR_Ga0073602.fna,0
0.03,0.6827,Acidobacterium_capsulatum_ATCC_51196.fna,Holophaga_foetida_TMBS4.fna,0
0.03,0.6831,Holophaga_foetida_TMBS4.fna,Acidobacterium_capsulatum_ATCC_51196.fna,0
0.03,0.6729,Acidobacterium_sp_PMMR2.fna,Holophaga_foetida_TMBS4.fna,0
0.03,0.6722,Holophaga_foetida_TMBS4.fna,Acidobacterium_sp_PMMR2.fna,0
0.03,0.6793,Acidobacterium_strain_J13.fna,Holophaga_foetida_TMBS4.fna,0
0.03,0.6795,Holophaga_foetida_TMBS4.fna,Acidobacterium_strain_J13.fna,0
0.03,0.6753,Bryobacter_aggregatus_DSM_18758.fna,Holophaga_foetida_TMBS4.fna,0
0.03,0.6751999999999999,Holophaga_foetida_TMBS4.fna,Bryobacter_aggregatus_DSM_18758.fna,0
0.03,0.6753,Bryobacter_aggregatus_MPL3.fna,Holophaga_foetida_TMBS4.fna,0
0.03,0.6751999999999999,Holophaga_foetida_TMBS4.fna,Bryobacter_aggregatus_MPL3.fna,0
0.03,0.6919,Bryocella_elongata_DSM_22489.fna,Holophaga_foetida_TMBS4.fna,0
0.03,0.6916,Holophaga_foetida_TMBS4.fna,Bryocella_elongata_DSM_22489.fna,0
0.03,0.6723,Candidatus_Chloracidobacterium_thermophilum_B.fna,Holophaga_foetida_TMBS4.fna,0
0.03,0.6709,Holophaga_foetida_TMBS4.fna,Candidatus_Chloracidobacterium_thermophilum_B.fna,0
0.04,0.6751,Candidatus_Koribacter_versatilis_Ellin345.fna,Holophaga_foetida_TMBS4.fna,0
0.04,0.6748000000000001,Holophaga_foetida_TMBS4.fna,Candidatus_Koribacter_versatilis_Ellin345.fna,0
0.04,0.6809000000000001,Candidatus_Solibacter_usitatus.fna,Holophaga_foetida_TMBS4.fna,0
0.04,0.6823,Holophaga_foetida_TMBS4.fna,Candidatus_Solibacter_usitatus.fna,0
0.03,0.6746,Candidatus_Sulfotelmatobacter_kueseliae.fna,Holophaga_foetida_TMBS4.fna,0
0.03,0.6739,Holophaga_foetida_TMBS4.fna,Candidatus_Sulfotelmatobacter_kueseliae.fna,0
0.03,0.6814,Candidatus_Sulfotelmatomonas_gaucii.fna,Holophaga_foetida_TMBS4.fna,0
0.03,0.6806,Holophaga_foetida_TMBS4.fna,Candidatus_Sulfotelmatomonas_gaucii.fna,0
0.03,0.6775,Chloracidobacterium_thermophilum_OC1.fna,Holophaga_foetida_TMBS4.fna,0
0.03,0.679,Holophaga_foetida_TMBS4.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.04,0.6906,Edaphobacter_aggregans_DSM_19364.fna,Holophaga_foetida_TMBS4.fna,0
0.04,0.6896,Holophaga_foetida_TMBS4.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.03,0.6865000000000001,Edaphobacter_aggregans_EB153.fna,Holophaga_foetida_TMBS4.fna,0
0.03,0.6854,Holophaga_foetida_TMBS4.fna,Edaphobacter_aggregans_EB153.fna,0
0.02,0.6822,Edaphobacter_dinghuensis_EB95.fna,Holophaga_foetida_TMBS4.fna,0
0.02,0.6812,Holophaga_foetida_TMBS4.fna,Edaphobacter_dinghuensis_EB95.fna,0
0.36,0.7452,Geothrix_fermentans_DSM_14018.fna,Holophaga_foetida_TMBS4.fna,0
0.36,0.7454999999999999,Holophaga_foetida_TMBS4.fna,Geothrix_fermentans_DSM_14018.fna,0
0.3,0.7462000000000001,Geothrix_sp_GB2.fna,Holophaga_foetida_TMBS4.fna,0
0.3,0.7465999999999999,Holophaga_foetida_TMBS4.fna,Geothrix_sp_GB2.fna,0
0.03,0.6872,Granulicella_mallensis_MP5ACTX8.fna,Holophaga_foetida_TMBS4.fna,0
0.03,0.6858,Holophaga_foetida_TMBS4.fna,Granulicella_mallensis_MP5ACTX8.fna,0
0.04,0.6878,Granulicella_pectinivorans_DSM_21001.fna,Holophaga_foetida_TMBS4.fna,0
0.04,0.6873,Holophaga_foetida_TMBS4.fna,Granulicella_pectinivorans_DSM_21001.fna,0
0.04,0.6894,Granulicella_rosea_DSM_18704.fna,Holophaga_foetida_TMBS4.fna,0
0.04,0.6894,Holophaga_foetida_TMBS4.fna,Granulicella_rosea_DSM_18704.fna,0
0.03,0.6845,Granulicella_sp_GAS466.fna,Holophaga_foetida_TMBS4.fna,0
0.03,0.6857,Holophaga_foetida_TMBS4.fna,Granulicella_sp_GAS466.fna,0
0.03,0.6876000000000001,Granulicella_tundricola_MP5ACTX9.fna,Holophaga_foetida_TMBS4.fna,0
0.03,0.6884999999999999,Holophaga_foetida_TMBS4.fna,Granulicella_tundricola_MP5ACTX9.fna,0
1.0,1.0,Holophaga_foetida_DSM_6591.fna,Holophaga_foetida_TMBS4.fna,0
1.0,1.0,Holophaga_foetida_TMBS4.fna,Holophaga_foetida_DSM_6591.fna,0
0.07,0.6843,Acidipila_rosea_DSM_103428.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.07,0.6847,Luteitalea_pratensis_strain_DSM_100886.fna,Acidipila_rosea_DSM_103428.fna,0
0.07,0.6934,Acidipila_sp_4G-K13.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.07,0.6933,Luteitalea_pratensis_strain_DSM_100886.fna,Acidipila_sp_4G-K13.fna,0
0.15,0.6911,Acidobacteria_bacterium_EAC88.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.15,0.6908,Luteitalea_pratensis_strain_DSM_100886.fna,Acidobacteria_bacterium_EAC88.fna,0
0.06,0.6819,Acidobacteria_bacterium_KBS_146.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.06,0.6816,Luteitalea_pratensis_strain_DSM_100886.fna,Acidobacteria_bacterium_KBS_146.fna,0
0.24,0.7098,Acidobacteria_bacterium_NP133.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.24,0.7103,Luteitalea_pratensis_strain_DSM_100886.fna,Acidobacteria_bacterium_NP133.fna,0
0.07,0.6920000000000001,Acidobacteria_bacterium_RBG_13_68_16.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.07,0.6917,Luteitalea_pratensis_strain_DSM_100886.fna,Acidobacteria_bacterium_RBG_13_68_16.fna,0
0.08,0.6840999999999999,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_61_28.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.08,0.6842,Luteitalea_pratensis_strain_DSM_100886.fna,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_61_28.fna,0
0.21,0.718,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_64_15.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.21,0.7189,Luteitalea_pratensis_strain_DSM_100886.fna,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_64_15.fna,0
0.23,0.7218000000000001,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_67_21.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.23,0.7215,Luteitalea_pratensis_strain_DSM_100886.fna,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_67_21.fna,0
0.22,0.7177,Acidobacteria_bacterium_RIFCSPLOWO2_12_FULL_65_11.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.22,0.7188,Luteitalea_pratensis_strain_DSM_100886.fna,Acidobacteria_bacterium_RIFCSPLOWO2_12_FULL_65_11.fna,0
0.22,0.7236,Acidobacteria_bacterium_RIFCSPLOWO2_12_FULL_68_19.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.22,0.7231000000000001,Luteitalea_pratensis_strain_DSM_100886.fna,Acidobacteria_bacterium_RIFCSPLOWO2_12_FULL_68_19.fna,0
0.04,0.6928,Acidobacteria_BinDmb228.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.04,0.6912999999999999,Luteitalea_pratensis_strain_DSM_100886.fna,Acidobacteria_BinDmb228.fna,0
0.04,0.6807,Acidobacteriaceae_bacterium_SBC82.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.04,0.6804000000000001,Luteitalea_pratensis_strain_DSM_100886.fna,Acidobacteriaceae_bacterium_SBC82.fna,0
0.06,0.6912,Acidobacteriaceae_bacterium_TAA_166.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.06,0.6922,Luteitalea_pratensis_strain_DSM_100886.fna,Acidobacteriaceae_bacterium_TAA_166.fna,0
0.06,0.6887000000000001,Acidobacteriaceae_bacterium_URHE0068.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.06,0.6886,Luteitalea_pratensis_strain_DSM_100886.fna,Acidobacteriaceae_bacterium_URHE0068.fna,0
0.06,0.6851,Acidobacteriaceae_sp_KBS_83.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.06,0.6844,Luteitalea_pratensis_strain_DSM_100886.fna,Acidobacteriaceae_sp_KBS_83.fna,0
0.06,0.6825,Acidobacteriaceae_sp_KBS_89.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.06,0.6818000000000001,Luteitalea_pratensis_strain_DSM_100886.fna,Acidobacteriaceae_sp_KBS_89.fna,0
0.06,0.6731,Acidobacteriaceae_sp_KBS_96.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.06,0.6729,Luteitalea_pratensis_strain_DSM_100886.fna,Acidobacteriaceae_sp_KBS_96.fna,0
0.07,0.6859000000000001,Acidobacteria_CoA2_BinC42.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.07,0.6858,Luteitalea_pratensis_strain_DSM_100886.fna,Acidobacteria_CoA2_BinC42.fna,0
0.06,0.6779000000000001,Acidobacteria_CoA8_BinC33.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.06,0.677,Luteitalea_pratensis_strain_DSM_100886.fna,Acidobacteria_CoA8_BinC33.fna,0
0.07,0.6833,Acidobacteriales_BinDmb87.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.07,0.684,Luteitalea_pratensis_strain_DSM_100886.fna,Acidobacteriales_BinDmb87.fna,0
0.68,0.8090999999999999,Acidobacteria_sp_Bin1_Ga0077522.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.68,0.8090999999999999,Luteitalea_pratensis_strain_DSM_100886.fna,Acidobacteria_sp_Bin1_Ga0077522.fna,0
0.06,0.6789000000000001,Acidobacteria_sp_Ga0074141.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.06,0.6792,Luteitalea_pratensis_strain_DSM_100886.fna,Acidobacteria_sp_Ga0074141.fna,0
0.05,0.6696,Acidobacteria_sp_genome_bin_23_Ga0077534.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.05,0.6694,Luteitalea_pratensis_strain_DSM_100886.fna,Acidobacteria_sp_genome_bin_23_Ga0077534.fna,0
0.06,0.6789000000000001,Acidobacteria_sp_genome_bin_45_Ga0077553.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.06,0.679,Luteitalea_pratensis_strain_DSM_100886.fna,Acidobacteria_sp_genome_bin_45_Ga0077553.fna,0
0.04,0.6756,Acidobacteriia_bacterium_EBPR_Ga0073602.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.04,0.6754000000000001,Luteitalea_pratensis_strain_DSM_100886.fna,Acidobacteriia_bacterium_EBPR_Ga0073602.fna,0
0.08,0.6892,Acidobacterium_capsulatum_ATCC_51196.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.08,0.6890999999999999,Luteitalea_pratensis_strain_DSM_100886.fna,Acidobacterium_capsulatum_ATCC_51196.fna,0
0.06,0.6781999999999999,Acidobacterium_sp_PMMR2.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.06,0.6789000000000001,Luteitalea_pratensis_strain_DSM_100886.fna,Acidobacterium_sp_PMMR2.fna,0
0.05,0.6835,Acidobacterium_strain_J13.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.05,0.6840999999999999,Luteitalea_pratensis_strain_DSM_100886.fna,Acidobacterium_strain_J13.fna,0
0.06,0.6797,Bryobacter_aggregatus_DSM_18758.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.06,0.6798000000000001,Luteitalea_pratensis_strain_DSM_100886.fna,Bryobacter_aggregatus_DSM_18758.fna,0
0.06,0.6797,Bryobacter_aggregatus_MPL3.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.06,0.6798000000000001,Luteitalea_pratensis_strain_DSM_100886.fna,Bryobacter_aggregatus_MPL3.fna,0
0.06,0.695,Bryocella_elongata_DSM_22489.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.06,0.6962999999999999,Luteitalea_pratensis_strain_DSM_100886.fna,Bryocella_elongata_DSM_22489.fna,0
0.06,0.6806,Candidatus_Chloracidobacterium_thermophilum_B.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.06,0.6798000000000001,Luteitalea_pratensis_strain_DSM_100886.fna,Candidatus_Chloracidobacterium_thermophilum_B.fna,0
0.07,0.6873,Candidatus_Koribacter_versatilis_Ellin345.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.07,0.6872,Luteitalea_pratensis_strain_DSM_100886.fna,Candidatus_Koribacter_versatilis_Ellin345.fna,0
0.09,0.6867,Candidatus_Solibacter_usitatus.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.09,0.6866,Luteitalea_pratensis_strain_DSM_100886.fna,Candidatus_Solibacter_usitatus.fna,0
0.07,0.6849,Candidatus_Sulfotelmatobacter_kueseliae.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.07,0.6855,Luteitalea_pratensis_strain_DSM_100886.fna,Candidatus_Sulfotelmatobacter_kueseliae.fna,0
0.07,0.6854,Candidatus_Sulfotelmatomonas_gaucii.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.07,0.6864,Luteitalea_pratensis_strain_DSM_100886.fna,Candidatus_Sulfotelmatomonas_gaucii.fna,0
0.07,0.6818000000000001,Chloracidobacterium_thermophilum_OC1.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.07,0.6812999999999999,Luteitalea_pratensis_strain_DSM_100886.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.06,0.6928,Edaphobacter_aggregans_DSM_19364.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.06,0.6928,Luteitalea_pratensis_strain_DSM_100886.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.05,0.6883,Edaphobacter_aggregans_EB153.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.05,0.6877,Luteitalea_pratensis_strain_DSM_100886.fna,Edaphobacter_aggregans_EB153.fna,0
0.06,0.6808,Edaphobacter_dinghuensis_EB95.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.06,0.6812999999999999,Luteitalea_pratensis_strain_DSM_100886.fna,Edaphobacter_dinghuensis_EB95.fna,0
0.07,0.6981,Geothrix_fermentans_DSM_14018.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.07,0.6999,Luteitalea_pratensis_strain_DSM_100886.fna,Geothrix_fermentans_DSM_14018.fna,0
0.05,0.6945,Geothrix_sp_GB2.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.05,0.6938,Luteitalea_pratensis_strain_DSM_100886.fna,Geothrix_sp_GB2.fna,0
0.05,0.6884,Granulicella_mallensis_MP5ACTX8.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.05,0.6881999999999999,Luteitalea_pratensis_strain_DSM_100886.fna,Granulicella_mallensis_MP5ACTX8.fna,0
0.06,0.6903,Granulicella_pectinivorans_DSM_21001.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.06,0.6901999999999999,Luteitalea_pratensis_strain_DSM_100886.fna,Granulicella_pectinivorans_DSM_21001.fna,0
0.07,0.6988,Granulicella_rosea_DSM_18704.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.07,0.6993,Luteitalea_pratensis_strain_DSM_100886.fna,Granulicella_rosea_DSM_18704.fna,0
0.05,0.6884999999999999,Granulicella_sp_GAS466.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.05,0.6884999999999999,Luteitalea_pratensis_strain_DSM_100886.fna,Granulicella_sp_GAS466.fna,0
0.05,0.6898000000000001,Granulicella_tundricola_MP5ACTX9.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.05,0.6892,Luteitalea_pratensis_strain_DSM_100886.fna,Granulicella_tundricola_MP5ACTX9.fna,0
0.05,0.6849,Holophaga_foetida_DSM_6591.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.05,0.6864,Luteitalea_pratensis_strain_DSM_100886.fna,Holophaga_foetida_DSM_6591.fna,0
0.05,0.6849,Holophaga_foetida_TMBS4.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.05,0.6864,Luteitalea_pratensis_strain_DSM_100886.fna,Holophaga_foetida_TMBS4.fna,0
0.0,0.0,Acidipila_rosea_DSM_103428.fna,Moorea_producens_heterotroph_coculture_Ga0081187.fna,0
